
TIME STEP:
125 = 0.1ms

VOLTAGE STEP:
CH1:  32 = 50mV~
CH2:  32 = 5V
GND	48	128
N	CH1	CH2

0	35	104
1	37	104
2	41	104
3	50	104
4	58	104
5	61	104
6	63	104
7	66	104
8	72	104
9	76	104
10	79	105
11	81	104
12	81	104
13	81	104
14	79	104
15	79	104
16	78	104
17	71	104
18	63	104
19	57	104
20	55	104
21	53	104
22	50	104
23	46	104
24	44	104
25	42	104
26	40	104
27	40	104
28	40	104
29	35	104
30	31	104
31	31	104
32	33	104
33	35	104
34	35	104
35	32	104
36	35	104
37	36	104
38	37	104
39	38	104
40	41	104
41	41	104
42	41	104
43	47	104
44	54	104
45	59	104
46	62	104
47	64	104
48	68	104
49	72	104
50	75	104
51	76	104
52	76	104
53	74	104
54	70	104
55	71	104
56	73	104
57	71	104
58	65	104
59	59	104
60	57	104
61	55	104
62	52	104
63	48	104
64	47	104
65	44	104
66	41	104
67	43	104
68	45	104
69	43	104
70	38	104
71	36	104
72	36	104
73	37	104
74	37	104
75	37	104
76	37	104
77	38	104
78	39	104
79	43	104
80	47	104
81	47	104
82	46	104
83	47	104
84	51	104
85	56	104
86	59	104
87	61	104
88	64	104
89	68	104
90	69	104
91	71	104
92	74	104
93	71	104
94	67	104
95	65	104
96	67	104
97	67	104
98	64	104
99	61	104
100	58	105
101	56	104
102	53	104
103	50	104
104	48	104
105	44	104
106	39	104
107	39	104
108	42	104
109	43	104
110	41	104
111	39	104
112	39	104
113	39	104
114	39	104
115	38	104
116	39	104
117	38	104
118	36	104
119	41	104
120	46	104
121	48	104
122	48	104
123	48	104
124	50	104
125	54	104
126	56	105
127	57	104
128	59	104
129	61	104
130	61	104
131	65	104
132	69	104
133	68	104
134	65	104
135	62	104
136	61	104
137	60	104
138	59	104
139	56	104
140	55	104
141	53	104
142	49	104
143	52	104
144	54	104
145	51	104
146	45	104
147	44	104
148	44	104
149	45	104
150	44	104
151	43	104
152	43	104
153	44	105
154	45	104
155	45	104
156	49	104
157	48	104
158	44	104
159	45	104
160	48	104
161	53	104
162	54	104
163	54	104
164	56	104
165	58	104
166	60	104
167	60	104
168	62	104
169	61	104
170	57	104
171	59	104
172	63	104
173	64	104
174	62	104
175	60	104
176	59	104
177	58	104
178	57	104
179	55	104
180	53	104
181	50	104
182	46	104
183	47	104
184	50	104
185	50	104
186	49	104
187	45	104
188	45	104
189	45	104
190	46	104
191	45	104
192	45	104
193	45	104
194	45	104
195	50	104
196	54	104
197	54	104
198	53	104
199	51	104
200	53	105
201	56	104
202	58	104
203	60	104
204	62	105
205	63	104
206	65	104
207	67	104
208	72	104
209	71	104
210	66	104
211	64	104
212	63	104
213	64	104
214	63	104
215	60	104
216	58	104
217	57	104
218	55	104
219	54	104
220	55	104
221	52	104
222	46	104
223	44	104
224	44	104
225	46	104
226	46	104
227	45	104
228	45	104
229	46	104
230	46	104
231	47	104
232	49	104
233	50	104
234	47	104
235	49	104
236	55	104
237	60	104
238	63	104
239	64	104
240	65	104
241	68	104
242	68	104
243	68	104
244	67	104
245	65	104
246	60	104
247	58	104
248	58	104
249	59	104
250	56	104
251	52	104
252	50	104
253	49	104
254	48	104
255	46	104
256	44	104
257	43	104
258	41	104
259	42	104
260	46	104
261	46	104
262	43	104
263	41	104
264	42	104
265	43	104
266	44	104
267	43	104
268	44	104
269	47	104
270	48	104
271	50	104
272	55	104
273	57	104
274	54	104
275	53	104
276	55	104
277	59	104
278	59	104
279	60	104
280	59	104
281	60	104
282	61	104
283	60	104
284	62	104
285	61	104
286	55	104
287	51	104
288	51	104
289	51	104
290	50	104
291	48	104
292	47	104
293	46	104
294	45	104
295	44	104
296	43	104
297	43	104
298	37	104
299	36	104
300	39	104
301	42	104
302	43	104
303	43	104
304	42	104
305	43	104
306	44	104
307	45	104
308	46	104
309	47	104
310	46	104
311	46	104
312	52	104
313	57	104
314	59	104
315	58	104
316	59	104
317	61	104
318	61	104
319	62	104
320	61	104
321	59	104
322	53	104
323	49	104
324	50	104
325	50	104
326	46	104
327	42	104
328	40	104
329	41	104
330	42	104
331	42	104
332	42	104
333	43	104
334	44	104
335	46	104
336	52	104
337	55	104
338	55	104
339	54	104
340	56	104
341	60	104
342	64	104
343	66	104
344	67	104
345	69	104
346	72	104
347	73	104
348	75	104
349	77	104
350	71	104
351	67	104
352	65	104
353	64	104
354	63	104
355	58	104
356	56	104
357	52	104
358	49	104
359	48	104
360	47	104
361	45	104
362	39	104
363	35	104
364	36	104
365	38	104
366	38	104
367	36	104
368	35	104
369	35	104
370	35	104
371	36	104
372	35	104
373	35	104
374	33	104
375	32	104
376	37	104
377	42	104
378	44	104
379	45	104
380	46	104
381	50	104
382	53	104
383	57	104
384	59	104
385	62	104
386	63	104
387	64	104
388	69	104
389	74	104
390	73	104
391	72	104
392	69	104
393	69	104
394	69	104
395	66	104
396	63	104
397	61	104
398	59	104
399	57	104
400	59	104
401	59	104
402	55	104
403	51	105
404	49	104
405	48	104
406	47	104
407	47	104
408	45	104
409	45	104
410	46	104
411	46	104
412	48	104
413	49	104
414	45	104
415	42	104
416	43	104
417	45	104
418	47	104
419	47	104
420	47	104
421	49	104
422	50	104
423	52	104
424	54	104
425	55	104
426	53	104
427	50	104
428	53	104
429	57	104
430	59	104
431	58	104
432	57	104
433	57	104
434	58	104
435	57	104
436	56	104
437	55	104
438	51	104
439	48	104
440	49	104
441	53	104
442	53	104
443	51	104
444	49	104
445	49	104
446	49	104
447	49	104
448	48	104
449	49	104
450	47	104
451	46	104
452	49	104
453	55	104
454	56	104
455	56	104
456	56	104
457	59	104
458	62	104
459	64	104
460	66	104
461	67	104
462	72	104
463	70	104
464	73	104
465	78	104
466	79	104
467	76	104
468	73	104
469	72	104
470	71	104
471	68	104
472	65	104
473	61	104
474	59	104
475	56	104
476	55	104
477	56	104
478	53	104
479	46	104
480	42	104
481	42	104
482	42	104
483	41	104
484	38	104
485	38	104
486	38	104
487	38	104
488	38	104
489	40	104
490	39	104
491	34	104
492	34	104
493	38	104
494	42	104
495	43	104
496	43	104
497	45	104
498	49	104
499	52	104
500	54	104
501	57	104
502	58	104
503	56	104
504	58	104
505	64	104
506	67	104
507	68	104
508	67	104
509	67	104
510	67	104
511	66	104
512	65	104
513	62	104
514	59	104
515	54	104
516	53	104
517	56	104
518	57	104
519	54	104
520	50	104
521	48	104
522	47	104
523	47	104
524	46	104
525	44	104
526	43	104
527	41	104
528	41	104
529	47	104
530	48	104
531	45	104
532	43	104
533	43	104
534	45	104
535	46	104
536	47	104
537	47	104
538	48	104
539	50	104
540	52	104
541	57	104
542	60	104
543	57	104
544	55	104
545	56	104
546	59	104
547	60	104
548	60	104
549	59	104
550	60	104
551	61	104
552	61	104
553	63	104
554	63	104
555	57	104
556	53	104
557	53	104
558	54	104
559	54	104
560	52	104
561	50	104
562	49	104
563	49	104
564	50	104
565	50	104
566	49	104
567	45	104
568	42	104
569	46	104
570	49	104
571	51	104
572	50	104
573	51	104
574	54	104
575	56	104
576	58	104
577	58	104
578	60	104
579	58	104
580	57	104
581	62	104
582	66	104
583	66	104
584	64	104
585	62	104
586	62	104
587	63	104
588	61	104
589	58	104
590	56	104
591	53	104
592	49	104
593	52	104
594	54	104
595	51	104
596	46	104
597	43	104
598	44	104
599	43	104
600	42	104
601	40	104
602	39	104
603	39	104
604	38	104
605	42	104
606	45	104
607	43	104
608	40	104
609	40	104
610	42	104
611	45	104
612	46	104
613	47	104
614	48	104
615	52	104
616	55	104
617	59	104
618	64	105
619	64	104
620	61	104
621	62	104
622	66	104
623	69	104
624	69	104
625	68	104
626	67	104
627	67	104
628	66	104
629	66	104
630	66	104
631	61	104
632	54	104
633	52	104
634	53	104
635	53	104
636	51	104
637	48	104
638	47	104
639	46	104
640	45	104
641	44	104
642	43	104
643	40	104
644	36	104
645	37	104
646	42	104
647	44	104
648	43	104
649	42	104
650	43	104
651	46	104
652	47	104
653	48	104
654	49	104
655	49	104
656	49	104
657	53	104
658	59	104
659	63	104
660	63	104
661	62	104
662	64	104
663	67	104
664	67	104
665	67	104
666	67	104
667	66	104
668	64	104
669	65	104
670	68	104
671	68	104
672	63	104
673	58	104
674	57	104
675	57	104
676	55	104
677	53	104
678	52	104
679	50	104
680	49	104
681	50	104
682	54	104
683	54	105
684	48	104
685	46	104
686	48	104
687	52	104
688	53	104
689	54	104
690	56	104
691	59	104
692	63	104
693	67	104
694	75	104
695	79	104
696	78	104
697	78	104
698	84	104
699	88	104
700	89	104
701	86	104
702	83	104
703	80	104
704	76	104
705	71	104
706	67	104
707	61	104
708	51	104
709	45	104
710	45	104
711	45	104
712	42	104
713	37	104
714	36	104
715	35	104
716	34	104
717	33	104
718	31	104
719	30	104
720	25	104
721	24	104
722	29	104
723	33	104
724	32	104
725	30	104
726	30	104
727	33	104
728	36	104
729	38	104
730	43	104
731	49	104
732	53	104
733	59	104
734	69	104
735	79	104
736	83	104
